Year,Month,State,County,Rate
2015,July,Kansas,Harvey County,4.4
2015,July,Kansas,Phillips County,3.8
2015,July,Kansas,Finney County,4.2
2015,July,Kansas,Sherman County,3.3
2015,July,Kansas,Kearny County,3.9
2015,July,Kansas,Elk County,6.5
2015,July,Kansas,Rice County,4.5
2015,July,Kansas,Wilson County,7.5
2015,July,Kansas,Cheyenne County,3.3
2015,July,Kansas,Hamilton County,2.2
2015,July,Kansas,Lane County,4.2
2015,July,Kansas,Chautauqua County,6.2
2015,July,Kansas,Mitchell County,3.3
2015,July,Kansas,Morris County,4.6
2015,July,Utah,Wayne County,6
2015,July,Utah,Beaver County,3.8
2015,July,Utah,San Juan County,7.9
2015,July,Utah,Duchesne County,7.8
2015,July,Utah,Piute County,5.8
2015,July,Utah,Daggett County,3.5
2015,July,Utah,Morgan County,3.3
2015,July,Utah,Box Elder County,3.9
2015,July,Utah,Davis County,3.7
2015,July,Utah,Garfield County,5.6
2015,July,Utah,Iron County,4.7
2015,July,Utah,Tooele County,4.3
2015,July,Utah,Carbon County,6.4
2015,July,Utah,Washington County,4.3
2015,July,Utah,Emery County,6.3
2015,July,Utah,Weber County,4.2
2015,July,Utah,Sanpete County,4.6
2015,July,Utah,Millard County,3.4
2015,July,Utah,Sevier County,4.5
2015,July,Utah,Cache County,3.5
2015,July,Utah,Grand County,4
2015,July,Utah,Juab County,3.8
2015,July,Utah,Utah County,3.6
2015,July,Utah,Uintah County,7
2015,July,Utah,Wasatch County,3.5
2015,July,Utah,Summit County,3.3
2015,July,Utah,Salt Lake County,3.6
2015,July,Utah,Rich County,2.8
2015,July,Utah,Kane County,3.6
2015,July,Virginia,Hanover County,4
2015,July,Virginia,Madison County,3.5
2015,July,Virginia,Norfolk City,5.8
2015,July,Virginia,Colonial Heights City,4.8
2015,July,Virginia,Page County,6
2015,July,Virginia,Giles County,5.5
2015,July,Virginia,Northumberland County,5.2
2015,July,Virginia,York County,4.3
2015,July,Virginia,Craig County,5.3
2015,July,Virginia,Martinsville City,9
2015,July,Virginia,Suffolk City,5
2015,July,Virginia,Manassas City,4.1
2015,July,Virginia,Lexington City,8.5
2015,July,Virginia,Orange County,4.4
2015,July,Virginia,Dinwiddie County,5.5
2015,July,Virginia,Rockingham County,4.3
2015,July,Virginia,Fairfax City,3.4
2015,July,Virginia,Spotsylvania County,4.7
2015,July,Virginia,Accomack County,4.7
2015,July,Virginia,Alexandria City,3.3
2015,July,Virginia,Augusta County,4.1
2015,July,Virginia,Falls Church City,3.1
2015,July,Virginia,Northampton County,5.2
2015,July,Virginia,Chesterfield County,4.5
2015,July,Virginia,Brunswick County,6.8
2015,July,Virginia,Gloucester County,3.9
2015,July,Virginia,Scott County,5.1
2015,July,Virginia,Goochland County,4.2
2015,July,Virginia,Surry County,5.6
2015,July,Virginia,Stafford County,4.5
2015,July,Virginia,Rockbridge County,5
2015,July,Virginia,Williamsburg City,6.8
2015,July,Virginia,Danville City,8
2015,July,Virginia,Nottoway County,4.8
2015,July,Virginia,Roanoke City,5.1
2015,July,Virginia,Middlesex County,3.7
2015,July,Virginia,Staunton City,4.4
2015,July,Virginia,Fauquier County,3.9
2015,July,Virginia,King William County,4.1
2015,July,Virginia,Lunenburg County,5.5
2015,July,Virginia,Powhatan County,3.9
2015,July,Virginia,Campbell County,4.8
2015,July,Virginia,Norton City,8.1
2015,July,Virginia,Pulaski County,5.3
2015,July,Virginia,Fairfax County,3.6
2015,July,Virginia,Bristol City,5.7
2015,July,Virginia,Henrico County,4.4
2015,July,Virginia,Lynchburg City,6
2015,July,Virginia,Wythe County,5.3
2015,July,Virginia,Radford City,6.2
2015,July,Virginia,Greensville County,5.4
2015,July,Virginia,Essex County,5
2015,July,Virginia,Highland County,2.9
2015,July,Virginia,Roanoke County,4
2015,July,Virginia,Charlottesville City,4
2015,July,Virginia,Amelia County,4.8
2015,July,Virginia,Lancaster County,5.4
2015,July,Virginia,Shenandoah County,4.1
2015,July,Virginia,Franklin City,6.7
2015,July,Virginia,Pittsylvania County,5.4
2015,July,Virginia,Richmond County,4.4
2015,July,Virginia,Appomattox County,4.8
2015,July,Virginia,King and Queen County,4.8
2015,July,Virginia,Dickenson County,10.4
2015,July,Virginia,Buena Vista City,5.5
2015,July,Virginia,Russell County,6.5
2015,July,Virginia,Bedford County,4.5
2015,July,Virginia,Alleghany County,5
2015,July,Virginia,Manassas Park City,4.3
2015,July,Virginia,Waynesboro City,4.7
2015,July,Virginia,Culpeper County,4.4
2015,July,Virginia,Warren County,4.7
2015,July,Virginia,Prince Edward County,7
2015,July,Virginia,Richmond City,5.5
2015,July,Virginia,Westmoreland County,4.9
2015,July,Virginia,Fredericksburg City,5.4
2015,July,Virginia,Mathews County,4.1
